"Data Source","World Development Indicators",

"Last Updated Date","2020-04-09",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"East Asia & Pacific","EAS","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","2.85877452677142","3.00329645399681","2.96420310109651","2.90659425245391","2.89415835352124","2.8982150836625","2.84400074486206","2.83970464579351","2.87173416609129","2.90065743890693","2.96148659951532","2.49366773522793","2.51387515608111","2.49727219729207","2.46686217883509","2.50832509184837","2.51626547607972","2.53732822176914","2.54829731766863","2.55359849985035","2.54499408846707","2.53844049847578","2.57356628061238","2.58129603537433","2.60655133608967","2.67145187144864","2.66255061819754","2.67323997000516","2.72584981009031","2.71394378211094","2.59114340722774","2.69506198342134","2.72350689133013","2.73501092223058","2.76245136090215","2.76948307444275","2.79810145262199","2.79300753394383","2.67050226998326","2.64925270882765","2.64609675536097","2.64251101719683","2.7007714701677","2.77633032054568","2.80403351497606","2.8502797338816","2.88288900904222","2.90188214419018","3.00436338289085","3.00080857136076","2.98619239508379","3.14732035018555","3.14359138728847","3.09147143706418","3.05886897376959","","","","","",
"Europe & Central Asia (excluding high income)","ECA","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","1.57350217734234","1.60032607001574","1.82488077164611","1.82093197580979","2.00684829784304","1.98313236873221","2.07971376644133","2.13285162863227","2.1974667800347","2.22759152456019","2.34125763127841","2.93900499628669","2.95114736634517","2.94950225314303","2.9820846760181","2.94447930712677","2.92683156888744","2.8525129981714","2.85632223376149","2.88025179784595","2.77077651165532","2.86879952829493","2.90956877252685","2.9050299832723","2.81364304818621","2.89551135957464","2.93007810551082","2.94302058189953","2.86308769271301","2.9629095278294","","","2.70365768498715","2.66088955715796","2.63620020082387","2.61562129614882","2.6092417334058","2.54080314866464","2.54921415299529","2.53319390141951","2.53043381848369","2.52630680798201","2.51160249847024","2.52111558504078","2.52051432211136","2.52202618833555","2.54109913322517","2.54240411630626","2.55098309415687","2.50793215680533","2.51318276113401","2.51813332834042","2.5356321730618","2.51277913998572","2.47858432908994","","","","","",
"Europe & Central Asia","ECS","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","3.32083664262951","3.31959092561984","3.27748620099151","3.27862151365244","3.25228990841842","3.22502957125766","3.21232055532759","3.12197688732471","3.09842854903336","3.04673778468853","2.9962894745938","3.01275633443264","2.9947738741984","2.95928298072005","2.93290639824723","2.92402683073084","2.93221501186375","2.90497046519582","2.87945128279087","2.88896514203426","2.86847252948417","2.8015879995475","2.77573259579018","2.71525025875928","2.65509174683349","2.62294140965627","2.5700601693311","2.55199053263344","2.49935329149394","2.54672227802727","","","2.56418278185334","2.51955474443687","2.49229244420175","2.4611095917366","2.44738426749398","2.40176051916937","2.39854966596304","2.37787382424047","2.37351965285377","2.36698628218195","2.35690725198142","2.35792350321533","2.34670344497298","2.33803797504592","2.35217090920954","2.35286475715223","2.335396152341","2.28702822765586","2.28123361685032","2.28884836806692","2.28433254197953","2.2645382939176","2.22786568472361","","","","","",
"Ecuador","ECU","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","1.88847646794017","1.98203732557558","2.23752630466683","2.13765061837192","2.34354935885542","2.32095115629744","1.78662025743422","2.41624343952543","2.67104893133728","2.69065539584285","3.2118346296685","3.44741968364429","3.76996972821711","3.82709496804393","3.46037222168897","2.73200553457131","2.6397996491415","2.88023097119164","3.53503577766828","2.65841841457889","2.47967123958063","3.30759074437779","3.85420481789395","2.03124917238324","2.90213598188514","2.91816279935772","2.13344378963895","2.53993287949283","2.70167413411699","2.35018160166784","2.47105833271958","2.73293867712949","2.91056874943337","3.24614168522213","3.24109054212569","3.07698877148681","3.00527653658347","3.46478713015218","3.0977561316804","3.09792229828043","3.09791712568608","3.09981266437583","3.09253832401218","3.09715982879174","","","","","",
"Egypt, Arab Rep.","EGY","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","2.95502247895195","2.9659658195635","2.97140836673934","2.91274403312297","3.17603826136367","3.02441991897348","3.04055815532578","3.06287796216931","3.04116500927477","2.99701337281319","2.89819161186978","2.93422179460684","2.67096756294911","2.69345070371727","2.49217143342921","2.82939328125904","2.66418814314404","2.59207525512883","2.35425009929887","2.35477373824525","2.43936648595534","2.45421930639099","2.71310753225185","2.58270277732242","2.72498118599352","2.73654272300283","2.78646906928107","2.93796626769921","2.94784510478782","3.48199065166306","2.75227508750117","2.7051318310216","3.03131120266885","2.86023167290603","2.71988266926097","2.7492920156017","2.71767332323668","2.74756120276664","2.7954676701124","2.79439001144041","2.8524534339948","2.7735782671678","2.84463119015865","2.69817480240363","","","","","",
"Euro area","EMU","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.39969856838647","2.36822434982042","2.33424078884399","2.32688896992843","2.29707133139557","2.28089731724193","2.25503684889206","2.25701629222611","2.23342790670187","2.21980487603612","2.21569012956293","2.21413553274596","2.20027556406217","2.1887936606784","2.17063024472186","2.16609958458812","2.16412162337091","2.11892219259136","2.07448589742023","2.04731809465952","2.05414114287016","2.03072051470237","2.01009816352063","1.98240851444149","","","","","",
"Eritrea","ERI","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.910877541612023","0.937236895913016","0.9663987350112","0.831588789177772","0.872656457859107","0.883454482470558","0.859909223312629","0.850345207872978","0.808438799397133","0.905902051694107","1.03563887730812","1.00583365487337","0.808249154368759","0.808176815617132","0.614383571799244","0.711246697506106","0.693004752950515","0.782058522675661","0.843699670220109","0.836763249288482","0.855566839278982","","","","","",
"Spain","ESP","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","3.02750919196471","3.13167851640332","3.19845717456011","3.01436166622878","2.98050067674653","3.11395410768748","3.04471543696372","3.00349202577973","2.95280483311303","2.75969351557277","3.07894278464598","3.0202747592145","3.23474494793391","3.01262317720998","3.0978469961719","3.15962033940382","3.21525792511804","3.22598752902793","3.0946886803144","3.09720370702772","3.17612339109843","3.01621334065919","3.138995341628","3.01269711492146","2.86225464567513","2.83800869719799","2.63163384547041","2.57422617658379","2.48538267202399","2.57287288273282","2.4268592766428","2.41500178443312","2.45798997854738","2.40203952762074","2.42266372891374","2.39734648377806","2.34951562305686","2.38847847580518","2.35910271282148","2.42922425558739","2.41624507477851","2.38191109038182","2.44260129163956","2.41071225098433","2.44188504102173","2.49033191494147","2.46837669500598","2.49081996036162","2.36772318237408","2.2544122782254","2.12055297406339","2.15193224634136","2.10963943106821","2.0239585893773","2.04241668208162","","","","","",
"Estonia","EST","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.63658049558423","3.58773664679614","3.46993660074064","3.36489147934283","3.20593424798167","3.22577959200252","3.18441071728045","3.14895958551677","3.1517542890245","3.16720904242573","3.15989385249929","3.28942285768838","3.25782222853918","3.21522407324357","3.18141733646326","3.28841696819369","3.18648071261376","2.99106151469407","3.22058618731379","3.30760469569147","3.191845397021","3.26472133766847","3.23319382607934","","","","","",
"Ethiopia","ETH","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","0.133122154413173","0.0986086036169121","0.119097910578826","0.115145473544718","0.0787320170623447","0.0752644005211122","0.0661671396577228","0.0851763465215281","0.112922361813129","0.109154435673354","0.108999329945726","0.0843745447292706","0.101812049263206","0.0892660504365962","0.0942974599872245","0.111076373645276","0.124695683406603","0.125093460607284","0.127846057132904","0.131594539269267","0.125841097630352","0.122092773210701","0.119653321859457","0.0852016544020901","0.0939927826851917","0.10142902275176","0.105178982681658","0.107694015661532","0.102726919144768","0.112018503336992","0.13238036447955","0.133545184498896","0.142759198393326","0.147174604515785","0.138850009266826","0.144907170344215","0.15351234785663","0.162996437669726","0.159811148162105","0.154405357400749","0.175223925981474","0.188760302768841","0.226533267316605","0.239775590778661","","","","","",
"European Union","EUU","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","3.39576233850536","3.3941165218126","3.34261339137441","3.34574162779289","3.31458737257993","3.28883575384624","3.27186339855139","3.1772101741088","3.14975903248182","3.09504211351064","3.03551024816783","3.05053691529272","3.03100375318574","2.99516188360869","2.97336849010294","2.96503691110869","2.97490801220712","2.94560214067739","2.92146556719815","2.9308030447256","2.91615654606192","2.83815749980514","2.80805525197112","2.75042710838851","2.68601650429816","2.64877846703842","2.58596138018629","2.5721271259876","2.51588398844857","2.55438618407418","2.46581134420042","2.49524078715897","2.4831090246874","2.45208503513847","2.42872703831984","2.39503040692457","2.37787336193824","2.34670710505047","2.33683851683061","2.31328402453507","2.30798992308604","2.30412813068405","2.29388904456764","2.28764489449761","2.26915957903721","2.25267375336211","2.26174241270738","2.26211132908484","2.22176886260892","2.16918218162707","2.1503599060362","2.15182789211985","2.12378443619666","2.10375439221383","2.07149933381645","","","","","",
"Fragile and conflict affected situations","FCS","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","1.93655056301815","1.75593654537145","1.76246045672685","1.65426032623821","1.62687364243548","1.99911020777069","1.88505398872769","1.81312792846068","2.05514550598765","1.90587557370579","1.77277290034974","1.73174862617918","1.80347908753679","1.79296625762415","1.79453535906514","1.82742102063244","1.89068080423866","2.06332637101402","2.02257067463839","1.73950024147761","1.83343899309734","1.79098505129838","1.73992055870207","1.75087332515812","1.73754150455603","1.66512702651315","1.57667108893019","1.75773788978891","1.82723327948795","1.78362171962725","1.8027566287013","1.72142784957882","1.88456020842889","1.98555549613047","1.90971610476216","1.82038594194545","1.64745289701173","1.82559397045012","1.8165315795791","1.82112316909963","1.81977311598393","1.81648226580622","1.85922685564558","1.89548271918574","","","","","",
"Finland","FIN","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","1.55207991452262","1.4865540187093","1.58466267419759","1.72641501272866","1.87582942131003","1.92189229832285","2.10216250487008","1.98737679969566","2.15421160144904","2.23641548989672","2.26475692069496","2.23372955829796","2.27267003708233","2.3481212474372","2.27016708454175","2.33989975815068","2.43309069483395","2.34648309739573","2.34180216171063","2.2974465054706","2.36788800253608","2.17473113796606","1.85738748274095","1.77497869565995","1.76265968179983","1.92249204907406","1.97777980515992","1.96117207774217","1.88714062292292","1.8409975072821","1.82325207261982","1.86503214845836","1.74977387426982","1.77105102707288","1.88295114780698","1.82273376151494","1.97005244276695","1.85768168712055","1.74991501271685","1.707445523936","1.61740074593356","1.71539307016654","1.76273052450133","1.87382323069922","1.7985896559309","1.5873822973822","1.76756067560403","1.73457504492755","1.59497416453486","1.58818075179659","1.69507222232491","1.61288769317522","1.44610652749894","1.41946656087694","1.3938874227891","","","","","",
"Fiji","FJI","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.84834268815722","","","","","","","","","","","","","","2.03171621621622","1.89694290657439","2.17789624329159","2.21139694656489","","","","","","","","","","","","",
"France","FRA","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","3.42352939483535","3.41092637170197","3.3504930036282","3.46630192528019","3.36376621858216","3.34750862847134","3.24984079563678","3.25901468516195","3.18487502198633","3.15959776260116","2.86277987614084","2.91626089834454","2.87184518153912","2.86784206974366","2.86241433937241","2.70922676368202","2.87122463711727","2.78248322990073","2.74512440565123","2.75623927459423","2.63525724472517","2.42755446785994","2.39036634907529","2.25338721192296","2.08637863989873","1.96680025087196","1.8629616800953","1.77937859838062","1.76204630718349","1.77620112813676","1.67711194651462","1.6501423821354","1.57239605514274","1.52158985393833","1.48567898624454","1.47289602641157","1.49834631002171","1.44788218211497","1.51055650589026","1.47886964603829","1.43796339248725","1.44914117704287","1.43621121179229","1.43199964571805","1.42269930685581","1.42276064693434","1.40999948772978","1.40112914676258","1.38435306541197","1.38965527781141","1.35155249423282","1.31994153977262","1.32278253742637","1.32049742494532","1.24989067933198","","","","","",
"Faroe Islands","FRO","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","2.65828150996345","2.61678603055601","3.6844126000588","3.46548892699302","4.13390859871851","4.58374632004952","4.64928069339699","4.90543101351023","4.95033188540371","4.82747195328556","4.26419684387752","4.13078452570858","3.38038387706526","3.94769694715044","4.64610365019218","3.65648389833814","3.11992644395617","3.17914162177228","4.54590476520517","3.80852374926465","3.71824992827575","3.78210825380637","3.61711517136914","3.58887818709855","3.44773139218176","3.41868333224734","3.39257492552009","3.31124588653109","3.28407127706448","3.19166832695398","3.04060514345331","2.39952405690327","2.07215182019892","1.80241885237201","1.62737083703157","1.2351446121443","1.09431445788127","1.00907748652765","0.939413866106238","0.946683452504121","1.2150626707152","1.407561868909","0.997314860510431","1.02307703826417","","","","","",
"United Kingdom","GBR","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","3.6764170636303","3.7097027076639","3.60923036580808","3.52062802544689","3.50683819708848","3.44089762220363","3.42295382638063","3.22341417378861","3.22754605538002","3.18871469896336","3.18386675851954","3.16692741885704","3.08497063536456","3.02669048138526","2.94084565924748","3.02780804519197","2.94570475166569","2.91224643633156","2.92952920995127","2.97109677393674","2.91934795521046","2.91484512141748","2.86726847916272","2.86799026485277","2.78345452651571","2.78815618350353","2.78899211719442","2.78185457941618","2.75067939416083","2.81056080319589","2.6996781537087","2.66206496482673","2.62188663111747","2.54624904031911","2.53137212256502","2.48724534329832","2.44347012274482","2.40452339208445","2.40141100508807","2.39097751762586","2.43004467691168","2.43945844195759","2.41574563028505","2.42610522606019","2.43312821974617","2.43680453564246","2.47268102950509","2.50379561265275","2.50579202962505","2.40801648565998","2.43230285682256","2.38187924990995","2.41743241689088","2.3917520879955","2.33986506304023","","","","","",
"Georgia","GEO","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.77101927018096","1.30882114095385","1.29856568815271","0.618148894667179","1.085558508189","1.34956537502391","1.63237252217617","1.56167049411866","1.58097475015388","1.46656717532781","1.33191401208913","1.39480269753165","1.55489544341601","1.78410030233773","2.02854516162232","1.92166790120686","1.71965436524961","2.0162130922626","2.02241557726965","2.24921911303203","2.27806325193339","2.01632197391892","2.04737463504485","","","","","",
"Ghana","GHA","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","0.76609308352915","0.764741923850996","0.735624091326785","0.831333116910133","0.750502232447823","0.664809301533145","0.77252683341406","0.765873608305957","0.680040895945551","0.63615788934742","0.723904911249533","0.703290035247572","0.995767442481205","0.657875684520541","0.764203905104567","0.673327071320001","0.669872055601938","0.718949497121408","0.646243317864066","0.721474804636448","0.718652421802284","0.702274248258361","0.765276480927835","0.801290995846616","0.815419783770887","0.838038844722829","0.909887581735219","0.865809086031044","0.852743728925579","1.00199781210975","1.09546005615009","1.18213452937654","1.28454108833625","1.23773731598795","1.18822942495932","1.49255713807238","1.56729145303098","1.45725649039995","1.1349591192709","1.34413307854505","1.24343556184068","1.38804281899509","1.63307861454605","1.6013506355727","","","","","",
"Gibraltar","GIB","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","2.73230373230373","2.99567028837513","2.97142756482525","2.71620048675532","2.81616588269175","2.82221652129297","2.92468666919863","2.75256795195955","2.67250677783284","2.71052388432043","1.9156684950931","0.694397980116774","1.09964914385102","1.02078500510346","1.21193092621664","0.92709554345078","0.961593545133636","1.20960069444444","1.256705326383","2.48558318994734","2.61651691331924","2.55737776373285","2.57055810191426","2.64116475067114","2.62248264551072","2.64269736534232","2.64557612704826","2.63494751969615","2.61717993732465","2.61008689938912","2.63355413448242","2.62206549800917","2.61949789747329","2.63607048964837","2.64767096791288","2.66301862032501","2.64174556118708","2.66321898811052","2.68677494199536","2.69217740163944","2.68591896527083","2.68827564538933","2.67285683202785","2.69377885473792","","","","","",
"Guinea","GIN","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.84854708416939","","","","","","","","","","","","","","2.7162962962963","2.7162962962963","2.702","2.64685714285714","","","","","","","","","","","","",
"Guinea-Bissau","GNB","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.30923677560021","","","","","","","","","","","","","","2.34517441860465","2.44466666666667","2.40392222222222","2.4318","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.84795406824147","3.77269415532426","3.16440385894877","2.72679704377487","","","","","","","","","","","","",
"Greece","GRC","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","3.90552803087931","3.62733892800333","3.43672341388027","3.93047844065686","3.58374112683263","4.15922547869536","3.95691102999896","3.70150733163058","3.91618161121689","4.00238638211494","3.14892409884629","3.20067200522525","3.13015016316048","3.15438910588394","3.21676808540401","3.31003148006188","3.36936622010303","3.43585140142712","3.3425191885641","3.3619073854545","3.43268481233281","3.46333856592416","3.46519462828589","3.52762582557194","3.48850807091396","3.45272760266381","3.54428509082225","3.54208863019967","3.55976731352411","3.51272603847826","3.46440241062655","3.426222735846","3.40874051414646","3.46189808965077","3.46581811620623","3.47387309430866","3.42851220821638","3.44085687837966","3.42513655161775","3.3682735159702","3.38238997100745","3.34974350261254","3.30746832644621","3.28554189148416","3.27054243395639","3.26214036479923","3.21873396907008","3.25158587445469","3.15528862561953","3.12413237697042","3.03781198883815","2.98607616392005","3.01552740918968","2.97771749019867","2.90990319901905","","","","","",
"Grenada","GRD","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.50369652098887","","","","","","","","","","","","","","2.77502702702703","2.73864556962025","2.85211111111111","2.94265432098765","","","","","","","","","","","","",
"Greenland","GRL","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","0.893111053493659","0.960983525518478","0.997161217519246","1.01402625326084","1.05756550763182","0.929137731375933","1.0091455201981","1.0668151769903","1.14320842481011","1.18934214263056","1.0756662704902","1.00065668161123","0.907786005833401","0.924556457268215","0.934749521217619","1.02222198278303","1.04413193929682","1.03699328944087","1.02812810289837","1.15302361779529","1.11407116384794","1.25784556097384","1.18665149948901","1.36106488952893","1.3467673285927","1.21640375618448","1.32783745279708","1.40665119421368","1.30630562754172","1.40831573098691","1.47837149631651","1.53127381329247","1.43750126112311","1.49788163475488","1.61162655424085","1.59653612733527","1.48331803664813","1.40120267647186","1.26576894668063","1.14422933933506","1.08597216820837","1.08132179550597","1.13191443717255","1.38656258078436","","","","","",
"Guam","GUM","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.96557150973493","","","","","","","","","","","","","","3.39905636743215","2.90396767676768","2.581568","3.124284","","","","","","","","","","","","",
"High income","HIC","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","2.97031657096582","2.95361362310913","2.92877044882186","2.9080681583226","2.91153551798937","2.90638300497084","2.88413899112074","2.84749781955126","2.82614414468778","2.81700043183534","2.8582980333385","2.87281313322421","2.86889513614756","2.85852468099937","2.82574321365336","2.79160019607026","2.7671481381618","2.75382238664244","2.73533676952439","2.74305749127421","2.74821302569863","2.70007232389455","2.65872806311181","2.6380505804166","2.60670789607054","2.58091071137919","2.5567514983204","2.53348574860932","2.5311086869369","2.53983685004286","2.49753230660905","2.49903680717484","2.49382747400001","2.48878540019428","2.4735263523094","2.43789256151795","2.43029169894808","2.42722252012295","2.41373426531128","2.40317918758245","2.42759086001082","2.41653534386972","2.410462651495","2.41488755077952","2.40346499940156","2.39657287110874","2.39055747032691","2.3864062693266","2.37335377049978","2.34364682141865","2.33466790707491","2.34146182571072","2.32461163241159","2.31340340884417","2.3151428214708","","","","","",
"Hong Kong SAR, China","HKG","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","3.05189933978885","2.96029125801898","2.93158131426344","3.05866932480895","3.03641409267739","3.09626358251695","3.11175566917619","3.12848727995887","3.5071045306506","3.59983192133573","3.62385711718115","3.45675310892651","3.40756596697954","3.57872918245103","3.49745267804659","3.3897116250235","3.44626305212904","3.17485109008209","3.21289686005605","3.17192924881963","3.20374359822241","3.1159563292949","3.32059081231708","2.94257500899473","2.97228949789018","2.79090445009483","3.05909684492623","2.98393426697289","2.65879908867244","2.97562878689324","2.67963605011131","3.01524143473284","3.20613278356053","3.28363878102665","3.49107980802239","3.17310481128371","3.07079755845639","3.15044023306406","2.86836791331354","2.97492509671169","2.96715451012424","3.04468850158346","3.22509128125692","3.24468511889448","","","","","",
"Honduras","HND","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","0.958233871316066","1.08158679631388","1.02409893360592","1.04019134221209","1.0834824745053","1.11021324144475","1.18110289172831","1.17886234501162","1.07503276539974","1.09980475829483","0.979985169818483","0.87620284793856","1.01431821670494","0.984585097524015","0.952850671723645","0.900027173674845","1.00444081689968","1.10423416865691","1.15507749704589","1.08950926110755","1.12435505782556","1.22894237744182","1.11356510891154","1.25631457164822","1.37383232506654","1.39676663808728","1.34261671518869","1.39827272680798","1.62174999683615","1.68210671736155","1.77118509289196","1.81486458582568","1.85552913133386","1.87351049999593","1.83797225043948","1.75471284244401","1.87192808764894","1.8644819346941","1.76650090725289","1.74750813749875","1.76964459936924","1.75316120871656","1.74340436073035","1.7688506653176","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","0.550393600349867","0.556291665137139","0.592163045347183","0.588789265106337","0.560892434648619","0.543408217791726","0.542598025029297","0.559738433882047","0.560214463177245","0.586770546639246","0.57295871011166","0.588842984099702","0.57511479740294","0.536871597198783","0.557523829440042","0.474721598751166","0.491669617108629","0.536545734125151","0.574630772246161","0.501701596594525","0.455330392291226","0.477869494888788","0.485561505585907","0.482596415777515","0.52393025660322","0.529773992601448","0.529904564686557","0.495311713377256","0.475487645949081","0.493950700197757","0.503135572461974","0.521495225143978","0.539991017221645","0.575323276281438","0.567099780452658","0.587413121880362","0.613811853389294","0.597756459826343","0.585147288674959","0.625285390333919","0.628806799813188","0.646975269625806","0.687862432149709","0.733014848899924","","","","","",
"Croatia","HRV","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.19496229145587","2.16688565107317","2.17589558022874","2.17266874098614","2.10122016988001","2.21539582793849","2.28579633514177","2.29509036814347","2.30615867738833","2.34305104512703","2.39787801725842","2.39242368571432","2.3300732905654","2.31780428328886","2.33227749897763","2.36408899619881","2.29914449110318","2.22752820518002","2.1488491842494","2.16200322230054","2.08657709622275","2.07874377052433","2.09385591637372","","","","","",
"Haiti","HTI","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","0.268131105521492","0.253170690789898","0.26531371071145","0.285715925131112","0.282341165449716","0.371264944623457","0.378098999152694","0.387091054807521","0.372387220556272","0.360895740217094","0.441990680400005","0.458991323349186","0.483699074982579","0.488968156768327","0.500795496332321","0.576069428042377","0.604799271922312","0.654984084629311","0.651875893944638","0.636831035737905","0.640035729227895","0.561955873583781","0.424426995707304","0.209331337672735","0.532768170054536","0.532052475980066","0.667876808682163","0.6011792190455","0.640955191626255","0.680391822311009","0.764123848867186","0.790830833882592","0.782022276366168","0.868766290619182","0.609349742199789","0.602253283222355","0.650619274830452","0.644323723089571","0.601137988749881","0.560205216651965","0.564527518151239","0.568205330952998","0.58699087481345","0.688741804777748","","","","","",
"Hungary","HUN","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","4.23297964065819","4.18874352373969","3.90111711942549","3.95681326036","3.769656594086","3.91378626329428","3.63898981344254","3.55059182003852","3.43451782294997","3.36430968775546","3.2911037350586","3.2664910689281","3.21720770621272","3.08652359483363","3.0534800825234","3.06440554869737","3.07455277499927","3.08451307689688","3.21416514743054","3.15726341520661","2.89377536091438","2.81892692862461","2.74839507801139","2.57890327650636","2.52507562093792","2.41977650553302","2.42869711596032","2.40363088393281","2.40907775642032","2.3654897845326","2.33500994016331","2.33933984258374","2.34115771647825","2.30305796013578","2.30600937418685","2.23324480586161","2.22586526654006","2.18992364471707","2.25943473506205","2.20405885425749","2.10610227356259","2.1001279503902","2.09645721073086","2.07213997605183","1.9531528703016","1.95500637243573","1.91891333736715","1.8998211499829","1.8748938449656","1.84298187437721","","","","","",
